label,nine_partition_label,three_partition_label,url,url_alphanum
lupus erythematosus,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acute_cutaneous_lupus_erythematosus/acute_cutaneous_lupus_erythematosus3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacutecutaneouslupuserythematosusacutecutaneouslupuserythematosus3jpg.jpg
basal cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/n/nodular-basal-cell-carcinoma/nodular-basal-cell-carcinoma16.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnodularbasalcellcarcinomanodularbasalcellcarcinoma16jpg.jpg
lupus subacute,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus47.jpg,httpwwwdermaamincomsiteimagesclinicalpicssystemiclupuserythematosussystemiclupuserythematosus47jpg.jpg
juvenile xanthogranuloma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma21jpg.jpg
squamous cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/b/bowens_disease/bowens_disease63.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbowensdiseasebowensdisease63jpg.jpg
basal cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma91.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma91jpg.jpg
neutrophilic dermatoses,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum64.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum64jpg.jpg
squamous cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/b/bowens_disease/bowens_disease17.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbowensdiseasebowensdisease17jpg.jpg
erythema nodosum,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum44.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum44jpg.jpg
nematode infection,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/c/cutaneous_larva_migrans/cutaneous_larva_migrans6.jpg,httpwwwdermaamincomsiteimagesclinicalpicccutaneouslarvamigranscutaneouslarvamigrans6jpg.jpg
naevus comedonicus,benign epidermal,benign,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus17jpg.jpg
psoriasis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail8.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail8jpg.jpg
tuberous sclerosis,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis70.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis70jpg.jpg
lupus erythematosus,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/r/reticular-erythematous-mucinosis/reticular-erythematous-mucinosis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicrreticularerythematousmucinosisreticularerythematousmucinosis3jpg.jpg
pustular psoriasis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis12.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis12jpg.jpg
porokeratosis of mibelli,benign epidermal,benign,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli37.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli37jpg.jpg
epidermal nevus,benign epidermal,benign,https://www.dermaamin.com/site/images/clinical-pic/d/dermal_naevus/dermal_naevus1.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermalnaevusdermalnaevus1jpg.jpg
neutrophilic dermatoses,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum52.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum52jpg.jpg
pilomatricoma,benign dermal,benign,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma47.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma47jpg.jpg
lymphangioma,benign dermal,benign,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma53.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphangiomalymphangioma53jpg.jpg
nematode infection,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans57.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans57jpg.jpg
nematode infection,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans55.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans55jpg.jpg
scabies,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess16.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess16jpg.jpg
sarcoidosis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis80.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis80jpg.jpg
telangiectases,benign dermal,benign,https://www.dermaamin.com/site/images/clinical-pic/b/benign_telangiectasia/benign_telangiectasia1.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbenigntelangiectasiabenigntelangiectasia1jpg.jpg
scabies,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies37.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies37jpg.jpg
psoriasis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail72.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail72jpg.jpg
granuloma annulare,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare9.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomaannularegranulomaannulare9jpg.jpg
pityriasis rosea,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea40.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea40jpg.jpg
acne vulgaris,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris68.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris68jpg.jpg
lentigo maligna,malignant melanoma,malignant,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna84.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna84jpg.jpg
hidradenitis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa58.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa58jpg.jpg
epidermal nevus,benign epidermal,benign,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus61.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus61jpg.jpg
dermatomyositis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis170.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis170jpg.jpg
allergic contact dermatitis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis25.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis25jpg.jpg
ichthyosis vulgaris,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris1.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris1jpg.jpg
nematode infection,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans11.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans11jpg.jpg
aplasia cutis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/atrichia_congenita_circumscripta_diffusa/atrichia_congenita_circumscripta_diffusa4.jpg,httpwwwdermaamincomsiteimagesclinicalpicaatrichiacongenitacircumscriptadiffusaatrichiacongenitacircumscriptadiffusa4jpg.jpg
actinic keratosis,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/t/transient-acantholytic-dermatosis-grovers-disease/transient-acantholytic-dermatosis-grovers-disease2.jpg,httpwwwdermaamincomsiteimagesclinicalpicttransientacantholyticdermatosisgroversdiseasetransientacantholyticdermatosisgroversdisease2jpg.jpg
acquired autoimmune bullous diseaseherpes gestationis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis57.jpg,httpwwwdermaamincomsiteimagesclinicalpichherpesgestationisherpesgestationis57jpg.jpg
nevocytic nevus,benign melanocyte,benign,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus45.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus45jpg.jpg
scleroderma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema65.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema65jpg.jpg
acne vulgaris,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris6.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris6jpg.jpg
scabies,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/n/nodular-scabies/nodular-scabies4.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnodularscabiesnodularscabies4jpg.jpg
fixed eruptions,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption69.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption69jpg.jpg
pediculosis lids,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-palpebrarum/pediculosis-palpebrarum1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppediculosispalpebrarumpediculosispalpebrarum1jpg.jpg
scleroderma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea67.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea67jpg.jpg
acrodermatitis enteropathica,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica50.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica50jpg.jpg
acne vulgaris,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris95.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris95jpg.jpg
photodermatoses,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis68.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis68jpg.jpg
drug eruption,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption121.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption121jpg.jpg
pyogenic granuloma,benign dermal,benign,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma83.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma83jpg.jpg
ichthyosis vulgaris,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris18.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris18jpg.jpg
lichen amyloidosis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis47.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis47jpg.jpg
urticaria,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria24.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermographicurticariadermographicurticaria24jpg.jpg
lyme disease,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/lyme-disease/lyme-disease8.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymediseaselymedisease8jpg.jpg
juvenile xanthogranuloma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma71.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma71jpg.jpg
ichthyosis vulgaris,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris10.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris10jpg.jpg
lupus subacute,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pustular-bacterid/pustular-bacterid1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularbacteridpustularbacterid1jpg.jpg
basal cell carcinoma morpheiform,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform57.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform57jpg.jpg
pityriasis rubra pilaris,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/r/remains-of-a-branchial-arch/remains-of-a-branchial-arch3.jpg,httpwwwdermaamincomsiteimagesclinicalpicrremainsofabranchialarchremainsofabranchialarch3jpg.jpg
pityriasis rosea,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea32.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea32jpg.jpg
livedo reticularis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis51jpg.jpg
erythema multiforme,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme154.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme154jpg.jpg
allergic contact dermatitis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/m/metal-dermatitis/metal-dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmetaldermatitismetaldermatitis4jpg.jpg
porphyria,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda35.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda35jpg.jpg
acne vulgaris,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris114.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris114jpg.jpg
dermatomyositis,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis153.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis153jpg.jpg
acne,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring22.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnescarringacnescarring22jpg.jpg
telangiectases,benign dermal,benign,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_essential_telangiectasia/disseminated_essential_telangiectasia13.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedessentialtelangiectasiadisseminatedessentialtelangiectasia13jpg.jpg
hailey hailey disease,genodermatoses,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease74.jpg,httpwwwdermaamincomsiteimagesclinicalpichhaileyhaileydiseasehaileyhaileydisease74jpg.jpg
lentigo maligna,malignant melanoma,malignant,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna70.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna70jpg.jpg
scleroderma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea61.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea61jpg.jpg
nematode infection,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans17.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans17jpg.jpg
rhinophyma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma55.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma55jpg.jpg
squamous cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma89.jpg,httpwwwdermaamincomsiteimagesclinicalpicssquamouscellcarcinomasquamouscellcarcinoma89jpg.jpg
lyme disease,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans15.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemachronicummigranserythemachronicummigrans15jpg.jpg
lichen simplex,inflammatory,non-neoplastic,,httpwwwdermaamincomsiteimagesclinicalpicLLichensimplexchronicusLichensimplexchronicus23jpg.jpg
neutrophilic dermatoses,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum9.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum9jpg.jpg
squamous cell carcinoma,malignant epidermal,malignant,https://www.dermaamin.com/site/images/clinical-pic/e/erythroplasia_of_queyrat/erythroplasia_of_queyrat13.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythroplasiaofqueyraterythroplasiaofqueyrat13jpg.jpg
scleroderma,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/m/morphea-linear/morphea-linear20.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorphealinearmorphealinear20jpg.jpg
tick bite,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite7.jpg,httpwwwdermaamincomsiteimagesclinicalpicffrostbitefrostbite7jpg.jpg
keloid,inflammatory,non-neoplastic,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid96.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid96jpg.jpg
