,label,url
7993,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma3.jpg
7994,urticaria,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria11.jpg
7995,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare92.jpg
7996,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis79.jpg
7997,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst12.jpg
7998,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis52.jpg
7999,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme41.jpg
8000,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis4.jpg
8001,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare140.jpg
8002,sun damaged skin,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn9.jpg
8003,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/a/airborne_contact_dermatitis/airborne_contact_dermatitis1.jpg
8004,urticaria pigmentosa,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa1.jpg
8005,lentigo maligna,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna78.jpg
8006,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/s/staphylococcal-folliculitis/staphylococcal-folliculitis5.jpg
8007,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus-neonatal/lupus-neonatal3.jpg
8008,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis104.jpg
8009,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus47.jpg
8010,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa28.jpg
8011,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma85.jpg
8012,mycosis fungoides,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide14.jpg
8013,neurofibromatosis,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome30.jpg
8014,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus45.jpg
8015,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis105.jpg
8016,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis6.jpg
8017,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption19.jpg
8018,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum3.jpg
8019,xanthomas,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax7.jpg
8020,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis37.jpg
8021,halo nevus,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus44.jpg
8022,scabies,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies11.jpg
8023,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/p/patch-testing/patch-testing5.jpg
8024,langerhans cell histiocytosis,https://www.dermaamin.com/site/images/clinical-pic/L/langerhans-cell-histiocytosis/langerhans-cell-histiocytosis29.jpg
8025,urticaria pigmentosa,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa95.jpg
8026,scleromyxedema,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema28.jpg
8027,epidermolysis bullosa,https://www.dermaamin.com/site/images/clinical-pic/r/recessive-dystrophic-epidermolysis-bullosa/recessive-dystrophic-epidermolysis-bullosa1.jpg
8028,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum49.jpg
8029,scleroderma,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema34.jpg
8030,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis56.jpg
8031,xanthomas,https://www.dermaamin.com/site/images/clinical-pic/X/xanthomas/xanthomas12.jpg
8032,congenital nevus,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus28.jpg
8033,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides19.jpg
8034,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema75.jpg
8035,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis9.jpg
8036,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma42.jpg
8037,mucinosis,https://www.dermaamin.com/site/images/clinical-pic/m/mononucleosis/mononucleosis10.jpg
8038,neurofibromatosis,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome61.jpg
8039,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis143.jpg
8040,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris55.jpg
8041,porphyria,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda23.jpg
8042,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-palms-soles/psoriasis-palms-soles5.jpg
8043,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail80.jpg
8044,scabies,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies46.jpg
8045,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/I/infarct-vasc/infarct-vasc2.jpg
8046,stevens johnson syndrome,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome83.jpg
8047,tuberous sclerosis,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis36.jpg
8048,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/b/branchial_cleft_cyst/branchial_cleft_cyst1.jpg
8049,cheilitis,https://www.dermaamin.com/site/images/clinical-pic/c/cheilitis_granulomatosa_of_miescher/cheilitis_granulomatosa_of_miescher7.jpg
8050,pityriasis rubra pilaris,https://www.dermaamin.com/site/images/clinical-pic/r/remains-of-a-branchial-arch/remains-of-a-branchial-arch1.jpg
8051,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/g/grovers_disease_transient_acantholytic_dermatosis/grovers_disease_transient_acantholytic_dermatosis1.jpg
8052,rosacea,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea44.jpg
8053,epidermolysis bullosa,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa5.jpg
8054,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa11.jpg
8055,acne,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring23.jpg
8056,pustular psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis80.jpg
8057,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris328.jpg
8058,lyme disease,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans42.jpg
8059,naevus comedonicus,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus25.jpg
8060,juvenile xanthogranuloma,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma22.jpg
8061,ehlers danlos syndrome,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome86.jpg
8062,halo nevus,https://www.dermaamin.com/site/images/clinical-pic/o/ota-nevus/ota-nevus1.jpg
8063,acne,https://www.dermaamin.com/site/images/clinical-pic/a/acne_aggravated_by_steroids/acne_aggravated_by_steroids8.jpg
8064,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme74.jpg
8065,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus5.jpg
8066,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_eyelids/eczema_eyelids10.jpg
8067,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/e/erythroplasia_of_queyrat/erythroplasia_of_queyrat7.jpg
8068,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma74.jpg
8069,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris182.jpg
8070,nevus sebaceous of jadassohn,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn42.jpg
8071,porokeratosis actinic,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis_solar/keratosis_solar9.jpg
8072,acquired autoimmune bullous diseaseherpes gestationis,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis8.jpg
8073,cheilitis,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis23.jpg
8074,superficial spreading melanoma ssm,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma3.jpg
8075,solid cystic basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma43.jpg
8076,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma63.jpg
8077,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides13.jpg
8078,urticaria,https://www.dermaamin.com/site/images/clinical-pic/s/solar-urticaria/solar-urticaria1.jpg
8079,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome13.jpg
8080,lymphangioma,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangitis/lymphangitis2.jpg
8081,fordyce spots,https://www.dermaamin.com/site/images/clinical-pic/p/pearly-penile-papules/pearly-penile-papules14.jpg
8082,xeroderma pigmentosum,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum26.jpg
8083,dariers disease,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease22.jpg
8084,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/h/hematogenous_allergic_contact_dermatitis/hematogenous_allergic_contact_dermatitis2.jpg
8085,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst16.jpg
8086,pilomatricoma,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma43.jpg
8087,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le75.jpg
8088,port wine stain,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain51.jpg
8089,mucinosis,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis40.jpg
8090,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie12.jpg
8091,erythema annulare centrifigum,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum36.jpg
8092,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis33.jpg
8093,lentigo maligna,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna75.jpg
8094,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma67.jpg
8095,striae,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae45.jpg
8096,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare21.jpg
8097,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis123.jpg
8098,mycosis fungoides,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide37.jpg
8099,naevus comedonicus,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital17.jpg
8100,acne,https://www.dermaamin.com/site/images/clinical-pic/a/acne_comedonal/acne_comedonal2.jpg
8101,seborrheic keratosis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses62.jpg
8102,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis26.jpg
8103,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis134.jpg
8104,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris59.jpg
8105,lichen simplex,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox11.jpg
8106,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris244.jpg
8107,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid49.jpg
8108,juvenile xanthogranuloma,https://www.dermaamin.com/site/images/clinical-pic/n/nevoxanthoendothelioma/nevoxanthoendothelioma4.jpg
8109,dariers disease,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease43.jpg
8110,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/p/pseudomonas_folliculitis/pseudomonas_folliculitis1.jpg
8111,scabies,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess12.jpg
8112,vitiligo,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo61.jpg
8113,nevus sebaceous of jadassohn,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn60.jpg
8114,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/g/grovers_disease_transient_acantholytic_dermatosis/grovers_disease_transient_acantholytic_dermatosis7.jpg
8115,fordyce spots,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots42.jpg
8116,calcinosis cutis,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis17.jpg
8117,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/r/reticular-erythematous-mucinosis/reticular-erythematous-mucinosis7.jpg
8118,pilar cyst,https://www.dermaamin.com/site/images/clinical-pic/c/cyst_epidermoid/cyst_epidermoid12.jpg
8119,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis41.jpg
8120,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum122.jpg
8121,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum2.jpg
8122,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma37.jpg
8123,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital12.jpg
8124,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis23.jpg
8125,vitiligo,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo59.jpg
8126,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris31.jpg
8127,pityriasis rubra pilaris,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris39.jpg
8128,acanthosis nigricans,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans53.jpg
8129,vitiligo,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo116.jpg
8130,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid113.jpg
8131,keloid,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid78.jpg
8132,scabies,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies40.jpg
8133,granuloma pyogenic,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum43.jpg
8134,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme4.jpg
8135,acne,https://www.dermaamin.com/site/images/clinical-pic/a/acne_rosacae/acne_rosacae12.jpg
8136,porphyria,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda95.jpg
8137,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma117.jpg
8138,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus13.jpg
8139,juvenile xanthogranuloma,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma23.jpg
8140,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/a/annular_elastic_granuloma/annular_elastic_granuloma3.jpg
8141,acquired autoimmune bullous diseaseherpes gestationis,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis56.jpg
