,nine_partition_label,url,label
8960,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea14.jpg,scleroderma
8961,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans112.jpg,nematode infection
8962,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn51.jpg,nevus sebaceous of jadassohn
8963,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption56.jpg,photodermatoses
8964,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis27.jpg,allergic contact dermatitis
8965,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome63.jpg,neutrophilic dermatoses
8966,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea55.jpg,scleroderma
8967,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris67.jpg,acne vulgaris
8968,malignant cutaneous lymphoma,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide74.jpg,mycosis fungoides
8969,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stye/stye3.jpg,striae
8970,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp29.jpg,psoriasis
8971,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/nevoxanthoendothelioma/nevoxanthoendothelioma5.jpg,juvenile xanthogranuloma
8972,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris19.jpg,ichthyosis vulgaris
8973,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-capitis/pediculosis-capitis1.jpg,pediculosis lids
8974,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis28.jpg,neurodermatitis
8975,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris47.jpg,keratosis pilaris
8976,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus76.jpg,lichen planus
8977,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme112.jpg,erythema multiforme
8978,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti27.jpg,incontinentia pigmenti
8979,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis-lichenoides-chronica/pityriasis-lichenoides-chronica19.jpg,pityriasis lichenoides chronica
8980,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/atrophic_lichen_planus/atrophic_lichen_planus2.jpg,lichen planus
8981,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/d/dermal_naevus/dermal_naevus2.jpg,epidermal nevus
8982,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/phototoxic-eruption/phototoxic-eruption22.jpg,photodermatoses
8983,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid93.jpg,keloid
8984,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis37.jpg,tuberous sclerosis
8985,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_cracquele/eczema_cracquele2.jpg,eczema
8986,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pemphigoid-gestationis/pemphigoid-gestationis5.jpg,acquired autoimmune bullous diseaseherpes gestationis
8987,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/s/syringocystadenoma-papilliferum/syringocystadenoma-papilliferum6.jpg,syringoma
8988,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus33.jpg,epidermal nevus
8989,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption81.jpg,drug eruption
8990,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-pustular/psoriasis-pustular37.jpg,psoriasis
8991,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare132.jpg,granuloma annulare
8992,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea20.jpg,scleroderma
8993,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda52.jpg,porphyria
8994,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acute_cutaneous_lupus_erythematosus/acute_cutaneous_lupus_erythematosus2.jpg,lupus erythematosus
8995,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme55.jpg,erythema multiforme
8996,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption28.jpg,photodermatoses
8997,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum85.jpg,neutrophilic dermatoses
8998,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema23.jpg,scleromyxedema
8999,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma56.jpg,solid cystic basal cell carcinoma
9000,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus59.jpg,epidermal nevus
9001,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/t/tungiasis/tungiasis46.jpg,tungiasis
9002,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema82.jpg,eczema
9003,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans9.jpg,acanthosis nigricans
9004,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae20.jpg,folliculitis
9005,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/atrophic_lichen_planus/atrophic_lichen_planus1.jpg,lichen planus
9006,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma28.jpg,melanoma
9007,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome54.jpg,neutrophilic dermatoses
9008,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti23.jpg,incontinentia pigmenti
9009,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris17.jpg,acne vulgaris
9010,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,factitial dermatitis
9011,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis29.jpg,allergic contact dermatitis
9012,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies88.jpg,scabies
9013,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma56.jpg,squamous cell carcinoma
9014,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma70.jpg,rhinophyma
9015,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema30.jpg,scleromyxedema
9016,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lyme-disease/lyme-disease29.jpg,lyme disease
9017,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti92.jpg,incontinentia pigmenti
9018,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma37.jpg,melanoma
9019,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum58.jpg,erythema annulare centrifigum
9020,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess2.jpg,scabies
9021,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum46.jpg,neutrophilic dermatoses
9022,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail64.jpg,psoriasis
9023,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_drug_eruption/pustular_drug_eruption2.jpg,drug eruption
9024,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/fluoride_burn/fluoride_burn1.jpg,sun damaged skin
9025,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots5.jpg,fordyce spots
9026,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acute_paronychia/acute_paronychia1.jpg,paronychia
9027,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-palpebrarum/pediculosis-palpebrarum18.jpg,pediculosis lids
9028,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum61.jpg,erythema nodosum
9029,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis82.jpg,photodermatoses
9030,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses69.jpg,seborrheic keratosis
9031,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma69.jpg,basal cell carcinoma
9032,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis_solar/keratosis_solar13.jpg,porokeratosis actinic
9033,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sturge-weber_syndrome/sturge-weber_syndrome6.jpg,neutrophilic dermatoses
9034,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx23.jpg,dyshidrotic eczema
9035,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations21.jpg,neurotic excoriations
9036,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands8.jpg,psoriasis
9037,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption142.jpg,drug eruption
9038,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis42.jpg,folliculitis
9039,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa16.jpg,epidermolysis bullosa
9040,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare145.jpg,granuloma annulare
9041,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque42.jpg,psoriasis
9042,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma83.jpg,malignant melanoma
9043,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa42.jpg,psoriasis
9044,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum84.jpg,necrobiosis lipoidica
9045,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis53.jpg,disseminated actinic porokeratosis
9046,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa49.jpg,hidradenitis
9047,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/segmental_neurofibromatosis/segmental_neurofibromatosis6.jpg,neurofibromatosis
9048,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome97.jpg,neutrophilic dermatoses
9049,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption99.jpg,drug eruption
9050,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma73.jpg,superficial spreading melanoma ssm
9051,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid132.jpg,keloid
9052,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots27.jpg,fordyce spots
9053,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis5.jpg,prurigo nodularis
9054,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/b/blueberry_muffin_syndrome/blueberry_muffin_syndrome3.jpg,telangiectases
9055,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinomas_cystic/basal_cell_carcinomas_cystic50.jpg,basal cell carcinoma
9056,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le2.jpg,sarcoidosis
9057,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn56.jpg,nevus sebaceous of jadassohn
9058,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis33.jpg,stasis edema
9059,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa65.jpg,hidradenitis
9060,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma13.jpg,melanoma
9061,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis41.jpg,neurodermatitis
9062,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti69.jpg,incontinentia pigmenti
9063,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption40.jpg,fixed eruptions
9064,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria83.jpg,milia
9065,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-pubis/pediculosis-pubis10.jpg,pediculosis lids
9066,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn73.jpg,nevus sebaceous of jadassohn
9067,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma80.jpg,syringoma
9068,malignant cutaneous lymphoma,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide16.jpg,mycosis fungoides
9069,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/o/ota-nevus/ota-nevus13.jpg,halo nevus
9070,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stoma-dermatitis/stoma-dermatitis2.jpg,stasis edema
9071,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma9.jpg,solid cystic basal cell carcinoma
9072,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/echthyma_gangrenosum/echthyma_gangrenosum5.jpg,neutrophilic dermatoses
9073,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sun-damaged-skin/sun-damaged-skin6.jpg,sun damaged skin
9074,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma49.jpg,kaposi sarcoma
9075,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses34.jpg,seborrheic keratosis
9076,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis43.jpg,factitial dermatitis
9077,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo120.jpg,vitiligo
9078,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring1.jpg,acne
9079,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta2.jpg,aplasia cutis
9080,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies73.jpg,scabies
9081,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis54.jpg,acquired autoimmune bullous diseaseherpes gestationis
9082,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis11.jpg,mucinosis
9083,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea28.jpg,rosacea
9084,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/hyperpigmentation/hyperpigmentation15.jpg,drug induced pigmentary changes
9085,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis108.jpg,sarcoidosis
9086,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweaty_sock_syndrome/sweaty_sock_syndrome2.jpg,neutrophilic dermatoses
9087,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa25.jpg,psoriasis
9088,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis181.jpg,dermatomyositis
9089,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis73.jpg,allergic contact dermatitis
9090,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo30.jpg,vitiligo
9091,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis50.jpg,seborrheic dermatitis
